time_stamp,Requested File,Lifetime
74673,24.0,2.0
74673,21.0,2.0
74674,23.0,2.0
74675,11.0,10.0
74677,9.0,2.0
74677,2.0,12.0
74678,25.0,12.0
74678,35.0,12.0
74680,24.0,2.0
74681,24.0,2.0
74681,30.0,12.0
74683,24.0,2.0
74684,23.0,2.0
74684,5.0,12.0
74685,9.0,2.0
74685,9.0,2.0
74687,27.0,6.0
74687,20.0,10.0
74688,23.0,2.0
74690,9.0,2.0
74690,24.0,2.0
74691,24.0,2.0
74691,32.0,6.0
74692,22.0,12.0
74692,35.0,12.0
74693,1.0,12.0
74693,1.0,12.0
74694,23.0,2.0
74695,24.0,2.0
74696,2.0,12.0
74697,18.0,9.0
74697,21.0,2.0
74699,5.0,12.0
74700,31.0,2.0
74700,4.0,12.0
74701,13.0,12.0
74701,8.0,2.0
74702,35.0,12.0
74704,8.0,2.0
74705,9.0,2.0
74706,24.0,2.0
74706,21.0,2.0
74707,21.0,2.0
74708,8.0,2.0
74709,9.0,2.0
74710,22.0,12.0
74710,24.0,2.0
74711,24.0,2.0
74711,21.0,2.0
74712,9.0,2.0
74713,34.0,6.0
74715,1.0,12.0
74715,21.0,2.0
74716,2.0,12.0
74717,23.0,2.0
74717,5.0,12.0
74718,37.0,11.0
74718,24.0,2.0
74719,4.0,12.0
74720,25.0,12.0
74721,13.0,12.0
74722,32.0,6.0
74723,23.0,2.0
74723,24.0,2.0
74724,24.0,2.0
74725,22.0,12.0
74726,33.0,9.0
74728,9.0,2.0
74730,21.0,2.0
74731,1.0,12.0
74731,28.0,11.0
74732,9.0,2.0
74733,32.0,6.0
74734,8.0,2.0
74735,21.0,2.0
74736,24.0,2.0
74737,31.0,2.0
74737,35.0,12.0
74738,22.0,12.0
74738,21.0,2.0
74740,30.0,12.0
74741,24.0,2.0
74741,2.0,12.0
74742,9.0,2.0
74743,25.0,12.0
74744,11.0,10.0
74745,31.0,2.0
74745,29.0,7.0
74746,18.0,9.0
74746,9.0,2.0
74747,5.0,12.0
74748,9.0,2.0
74748,21.0,2.0
74749,1.0,12.0
74750,38.0,5.0
74750,35.0,12.0
74751,2.0,12.0
74752,6.0,8.0
74752,8.0,2.0
74754,23.0,2.0
74754,9.0,2.0
74755,9.0,2.0
74758,1.0,12.0
74759,13.0,12.0
74760,25.0,12.0
74760,30.0,12.0
74761,24.0,2.0
74763,22.0,12.0
74764,8.0,2.0
74765,3.0,3.0
74765,10.0,4.0
74766,25.0,12.0
74766,4.0,12.0
74767,11.0,10.0
74767,24.0,2.0
74769,31.0,2.0
74769,21.0,2.0
74770,24.0,2.0
74771,36.0,6.0
74771,7.0,3.0
74772,24.0,2.0
74773,31.0,2.0
74774,20.0,10.0
74775,40.0,5.0
74777,9.0,2.0
74778,24.0,2.0
74779,21.0,2.0
74780,31.0,2.0
74781,2.0,12.0
74783,13.0,12.0
74783,8.0,2.0
74784,24.0,2.0
74784,9.0,2.0
74785,9.0,2.0
74786,8.0,2.0
74787,31.0,2.0
74788,28.0,11.0
74789,21.0,2.0
74790,8.0,2.0
74791,24.0,2.0
74792,24.0,2.0
74792,8.0,2.0
74793,22.0,12.0
74794,25.0,12.0
74794,22.0,12.0
74795,4.0,12.0
74796,2.0,12.0
74798,24.0,2.0
74798,18.0,9.0
74799,24.0,2.0
74800,37.0,11.0
74801,21.0,2.0
74802,24.0,2.0
74802,6.0,8.0
74803,35.0,12.0
74804,1.0,12.0
74804,4.0,12.0
74805,12.0,10.0
74805,8.0,2.0
74806,21.0,2.0
74807,20.0,10.0
74809,23.0,2.0
74810,13.0,12.0
74810,21.0,2.0
74811,9.0,2.0
74811,24.0,2.0
74812,5.0,12.0
74813,28.0,11.0
74814,25.0,12.0
74815,6.0,8.0
74815,9.0,2.0
74816,35.0,12.0
74817,24.0,2.0
74818,1.0,12.0
74819,18.0,9.0
74820,22.0,12.0
74820,21.0,2.0
74821,30.0,12.0
74821,34.0,6.0
74822,39.0,10.0
74822,8.0,2.0
74823,13.0,12.0
74823,39.0,10.0
74824,9.0,2.0
74824,14.0,6.0
74825,23.0,2.0
74826,24.0,2.0
74827,24.0,2.0
74827,9.0,2.0
74828,2.0,12.0
74829,9.0,2.0
74829,21.0,2.0
74830,4.0,12.0
74831,24.0,2.0
74831,24.0,2.0
74832,25.0,12.0
74833,21.0,2.0
74834,9.0,2.0
74834,32.0,6.0
74835,30.0,12.0
74835,24.0,2.0
74836,31.0,2.0
74837,22.0,12.0
74837,21.0,2.0
74838,5.0,12.0
74839,9.0,2.0
74839,2.0,12.0
74841,35.0,12.0
74842,24.0,2.0
74842,9.0,2.0
74843,24.0,2.0
74844,28.0,11.0
74844,8.0,2.0
74845,1.0,12.0
74845,4.0,12.0
74846,24.0,2.0
74846,5.0,12.0
74848,31.0,2.0
74848,24.0,2.0
74850,25.0,12.0
74851,23.0,2.0
74851,26.0,12.0
74852,13.0,12.0
74852,7.0,3.0
74853,9.0,2.0
74854,20.0,10.0
74855,24.0,2.0
74855,5.0,12.0
74857,4.0,12.0
74858,31.0,2.0
74859,24.0,2.0
74860,9.0,2.0
74861,23.0,2.0
74861,17.0,8.0
74862,22.0,12.0
74862,9.0,2.0
74863,21.0,2.0
74864,1.0,12.0
74864,8.0,2.0
74865,35.0,12.0
74866,9.0,2.0
74867,24.0,2.0
74868,9.0,2.0
74869,24.0,2.0
74869,8.0,2.0
74871,23.0,2.0
74871,9.0,2.0
74872,8.0,2.0
74874,9.0,2.0
74874,21.0,2.0
74875,30.0,12.0
74875,9.0,2.0
74876,23.0,2.0
74877,24.0,2.0
74877,24.0,2.0
74878,13.0,12.0
74878,9.0,2.0
74879,2.0,12.0
74880,23.0,2.0
74881,28.0,11.0
74881,33.0,9.0
74882,9.0,2.0
74885,21.0,2.0
74886,25.0,12.0
74886,4.0,12.0
74887,13.0,12.0
74888,1.0,12.0
74888,23.0,2.0
74889,31.0,2.0
74889,21.0,2.0
74890,6.0,8.0
74891,9.0,2.0
74892,23.0,2.0
74892,17.0,8.0
74893,31.0,2.0
74893,2.0,12.0
74894,9.0,2.0
74895,8.0,2.0
74896,22.0,12.0
74897,24.0,2.0
74897,9.0,2.0
74898,36.0,6.0
74899,22.0,12.0
74899,28.0,11.0
74900,12.0,10.0
74900,8.0,2.0
74901,21.0,2.0
74902,24.0,2.0
74902,9.0,2.0
74903,24.0,2.0
74904,23.0,2.0
74904,21.0,2.0
74905,9.0,2.0
74906,31.0,2.0
74906,24.0,2.0
74907,21.0,2.0
74908,23.0,2.0
74909,25.0,12.0
74910,9.0,2.0
74910,35.0,12.0
74911,24.0,2.0
74912,23.0,2.0
74912,2.0,12.0
74913,13.0,12.0
74913,24.0,2.0
74914,24.0,2.0
74914,16.0,13.0
74915,23.0,2.0
74915,21.0,2.0
74916,4.0,12.0
74916,5.0,12.0
74917,4.0,12.0
74918,22.0,12.0
74920,1.0,12.0
74920,8.0,2.0
74921,9.0,2.0
74922,23.0,2.0
74923,25.0,12.0
74923,12.0,10.0
74924,9.0,2.0
74924,9.0,2.0
74925,13.0,12.0
74926,31.0,2.0
74926,24.0,2.0
74927,2.0,12.0
74928,9.0,2.0
74928,4.0,12.0
74929,23.0,2.0
74929,21.0,2.0
74930,9.0,2.0
74931,23.0,2.0
74932,24.0,2.0
74933,5.0,12.0
74934,33.0,9.0
74935,23.0,2.0
74935,9.0,2.0
74936,2.0,12.0
74937,1.0,12.0
74937,21.0,2.0
74938,11.0,10.0
74938,24.0,2.0
74939,37.0,11.0
74940,6.0,8.0
74940,5.0,12.0
74941,30.0,12.0
74942,31.0,2.0
74942,32.0,6.0
74943,13.0,12.0
74943,40.0,5.0
74944,4.0,12.0
74945,30.0,12.0
74945,13.0,12.0
74946,35.0,12.0
74947,35.0,12.0
74947,21.0,2.0
74948,23.0,2.0
74948,2.0,12.0
74949,31.0,2.0
74949,9.0,2.0
74951,13.0,12.0
74953,24.0,2.0
74954,17.0,8.0
74955,31.0,2.0
74956,31.0,2.0
74956,5.0,12.0
74957,11.0,10.0
74958,14.0,6.0
74959,25.0,12.0
74959,4.0,12.0
74960,9.0,2.0
74962,31.0,2.0
74963,24.0,2.0
74964,3.0,3.0
74965,23.0,2.0
74965,40.0,5.0
74966,24.0,2.0
74966,9.0,2.0
74967,9.0,2.0
74967,21.0,2.0
74968,8.0,2.0
74969,31.0,2.0
74969,24.0,2.0
74970,7.0,3.0
74971,1.0,12.0
74971,10.0,4.0
74972,23.0,2.0
74972,4.0,12.0
74973,5.0,12.0
74974,24.0,2.0
74975,31.0,2.0
74976,24.0,2.0
74976,8.0,2.0
74977,22.0,12.0
74977,21.0,2.0
74978,25.0,12.0
74980,27.0,6.0
74980,20.0,10.0
74981,9.0,2.0
74982,22.0,12.0
74983,34.0,6.0
74984,9.0,2.0
74986,31.0,2.0
74986,7.0,3.0
74987,1.0,12.0
74987,4.0,12.0
74988,9.0,2.0
74988,21.0,2.0
74989,15.0,5.0
74989,2.0,12.0
74990,8.0,2.0
74991,13.0,12.0
74991,9.0,2.0
74992,23.0,2.0
74994,33.0,9.0
74994,18.0,9.0
74995,10.0,4.0
74995,21.0,2.0
74996,25.0,12.0
74996,23.0,2.0
74997,5.0,12.0
74998,5.0,12.0
74998,27.0,6.0
74999,22.0,12.0
74999,21.0,2.0
75001,24.0,2.0
75001,4.0,12.0
75002,31.0,2.0
75002,2.0,12.0
75003,35.0,12.0
75004,24.0,2.0
75006,24.0,2.0
75007,40.0,5.0
75008,30.0,12.0
75009,13.0,12.0
75010,34.0,6.0
75011,24.0,2.0
75011,24.0,2.0
75012,8.0,2.0
75013,31.0,2.0
75014,23.0,2.0
75015,22.0,12.0
75016,26.0,12.0
75017,8.0,2.0
75018,31.0,2.0
75019,9.0,2.0
75020,36.0,6.0
75020,4.0,12.0
75021,31.0,2.0
75021,35.0,12.0
75022,9.0,2.0
75022,9.0,2.0
75023,13.0,12.0
75024,31.0,2.0
75025,1.0,12.0
75025,32.0,6.0
75026,9.0,2.0
75027,25.0,12.0
75027,14.0,6.0
75028,9.0,2.0
75028,2.0,12.0
75029,31.0,2.0
75029,9.0,2.0
75030,1.0,12.0
75031,6.0,8.0
75031,10.0,4.0
75032,24.0,2.0
75032,35.0,12.0
75034,21.0,2.0
75035,24.0,2.0
75036,36.0,6.0
75037,23.0,2.0
75037,21.0,2.0
75038,23.0,2.0
75039,22.0,12.0
75039,8.0,2.0
75040,21.0,2.0
75041,16.0,13.0
75042,9.0,2.0
75042,4.0,12.0
75043,24.0,2.0
75043,24.0,2.0
75044,20.0,10.0
75045,9.0,2.0
75045,21.0,2.0
75047,8.0,2.0
75048,24.0,2.0
75049,2.0,12.0
75051,24.0,2.0
75051,15.0,5.0
75052,25.0,12.0
75052,8.0,2.0
75053,9.0,2.0
75054,4.0,12.0
75054,3.0,3.0
75055,24.0,2.0
75055,8.0,2.0
75056,9.0,2.0
75056,5.0,12.0
75057,1.0,12.0
75057,21.0,2.0
75059,23.0,2.0
75059,35.0,12.0
75060,9.0,2.0
75060,24.0,2.0
75062,31.0,2.0
75063,22.0,12.0
75063,8.0,2.0
75065,9.0,2.0
75066,13.0,12.0
75067,24.0,2.0
75067,4.0,12.0
75068,31.0,2.0
75068,37.0,11.0
75069,33.0,9.0
75070,9.0,2.0
75071,4.0,12.0
75071,24.0,2.0
75072,31.0,2.0
75072,21.0,2.0
75073,24.0,2.0
75074,24.0,2.0
75075,25.0,12.0
75075,2.0,12.0
75076,9.0,2.0
75077,5.0,12.0
75078,23.0,2.0
75079,29.0,7.0
75079,21.0,2.0
75080,1.0,12.0
75081,22.0,12.0
75083,15.0,5.0
75084,24.0,2.0
75085,23.0,2.0
75086,9.0,2.0
75086,8.0,2.0
75087,24.0,2.0
75087,35.0,12.0
75088,3.0,3.0
75089,13.0,12.0
75089,21.0,2.0
75090,33.0,9.0
75092,24.0,2.0
75092,16.0,13.0
75093,1.0,12.0
75094,9.0,2.0
75094,9.0,2.0
75095,25.0,12.0
75096,24.0,2.0
75097,24.0,2.0
75097,4.0,12.0
75098,20.0,10.0
75099,13.0,12.0
75099,18.0,9.0
75100,31.0,2.0
75100,36.0,6.0
75101,32.0,6.0
75101,31.0,2.0
75102,23.0,2.0
75102,5.0,12.0
75103,31.0,2.0
75103,24.0,2.0
75104,6.0,8.0
75105,24.0,2.0
75106,39.0,10.0
75106,8.0,2.0
75107,22.0,12.0
75110,37.0,11.0
75110,21.0,2.0
75111,24.0,2.0
75111,24.0,2.0
75112,1.0,12.0
75112,8.0,2.0
75114,9.0,2.0
75115,5.0,12.0
75117,13.0,12.0
75118,25.0,12.0
75119,9.0,2.0
75119,22.0,12.0
75120,23.0,2.0
75120,24.0,2.0
75121,1.0,12.0
75122,8.0,2.0
75123,22.0,12.0
75123,4.0,12.0
75124,24.0,2.0
75125,24.0,2.0
75125,34.0,6.0
75126,39.0,10.0
75127,33.0,9.0
75127,8.0,2.0
75128,31.0,2.0
75128,21.0,2.0
75129,5.0,12.0
75131,7.0,3.0
75131,21.0,2.0
75132,23.0,2.0
75132,8.0,2.0
75133,1.0,12.0
75134,16.0,13.0
75134,24.0,2.0
75136,28.0,11.0
75137,31.0,2.0
75137,9.0,2.0
75138,8.0,2.0
75140,9.0,2.0
75141,23.0,2.0
75141,2.0,12.0
75142,13.0,12.0
75144,13.0,12.0
75144,24.0,2.0
75145,24.0,2.0
75145,35.0,12.0
75146,31.0,2.0
75146,4.0,12.0
75147,23.0,2.0
75148,6.0,8.0
75149,24.0,2.0
75150,31.0,2.0
75152,24.0,2.0
75153,23.0,2.0
75153,21.0,2.0
75154,4.0,12.0
75155,37.0,11.0
75155,5.0,12.0
75156,40.0,5.0
75156,35.0,12.0
75157,6.0,8.0
75158,23.0,2.0
75159,22.0,12.0
75160,24.0,2.0
75160,21.0,2.0
75161,25.0,12.0
75162,2.0,12.0
75163,31.0,2.0
75163,24.0,2.0
75164,1.0,12.0
75164,9.0,2.0
75165,21.0,2.0
75166,24.0,2.0
75167,8.0,2.0
75169,24.0,2.0
75169,21.0,2.0
75170,23.0,2.0
75172,14.0,6.0
75173,24.0,2.0
75173,9.0,2.0
75174,25.0,12.0
75174,5.0,12.0
75175,38.0,5.0
75177,14.0,6.0
75178,2.0,12.0
75178,4.0,12.0
75179,1.0,12.0
75180,22.0,12.0
75180,8.0,2.0
75181,31.0,2.0
75181,3.0,3.0
75182,9.0,2.0
75182,33.0,9.0
75183,13.0,12.0
75184,32.0,6.0
75184,24.0,2.0
75185,24.0,2.0
75185,21.0,2.0
75186,9.0,2.0
75186,2.0,12.0
75187,25.0,12.0
75188,4.0,12.0
75189,31.0,2.0
75190,23.0,2.0
75190,9.0,2.0
75192,35.0,12.0
75193,9.0,2.0
75193,5.0,12.0
75194,22.0,12.0
75194,8.0,2.0
75195,20.0,10.0
75196,23.0,2.0
75196,22.0,12.0
75198,14.0,6.0
75199,24.0,2.0
75199,9.0,2.0
75200,9.0,2.0
75201,33.0,9.0
75201,4.0,12.0
75202,2.0,12.0
75203,24.0,2.0
75204,35.0,12.0
75205,21.0,2.0
75206,23.0,2.0
75207,25.0,12.0
75208,24.0,2.0
75208,24.0,2.0
75209,23.0,2.0
75210,33.0,9.0
75210,21.0,2.0
75211,36.0,6.0
75212,9.0,2.0
75212,5.0,12.0
75213,1.0,12.0
75213,30.0,12.0
75215,12.0,10.0
75215,21.0,2.0
75216,9.0,2.0
75217,35.0,12.0
75218,9.0,2.0
75218,4.0,12.0
75219,1.0,12.0
75219,5.0,12.0
75220,33.0,9.0
75221,21.0,2.0
75222,31.0,2.0
75222,8.0,2.0
75224,28.0,11.0
75224,9.0,2.0
75225,2.0,12.0
75226,29.0,7.0
75227,35.0,12.0
75228,39.0,10.0
75228,15.0,5.0
75229,2.0,12.0
75231,9.0,2.0
75231,5.0,12.0
75232,22.0,12.0
75234,1.0,12.0
75234,3.0,3.0
75236,31.0,2.0
75236,24.0,2.0
75237,23.0,2.0
75237,37.0,11.0
75239,9.0,2.0
75240,13.0,12.0
75240,8.0,2.0
75241,5.0,12.0
75242,24.0,2.0
75243,38.0,5.0
75244,23.0,2.0
75245,25.0,12.0
75245,15.0,5.0
75246,4.0,12.0
75248,35.0,12.0
75248,24.0,2.0
75251,31.0,2.0
75251,2.0,12.0
75252,8.0,2.0
75253,9.0,2.0
75253,1.0,12.0
75254,3.0,3.0
75254,9.0,2.0
75255,23.0,2.0
75255,12.0,10.0
75256,24.0,2.0
75256,35.0,12.0
75257,9.0,2.0
75258,1.0,12.0
75258,5.0,12.0
75259,22.0,12.0
75259,4.0,12.0
75260,9.0,2.0
75261,24.0,2.0
75261,31.0,2.0
75262,37.0,11.0
75263,2.0,12.0
75264,13.0,12.0
75264,36.0,6.0
75265,8.0,2.0
75266,25.0,12.0
75266,11.0,10.0
75267,9.0,2.0
75267,4.0,12.0
75269,22.0,12.0
75269,9.0,2.0
75270,5.0,12.0
75272,23.0,2.0
75272,21.0,2.0
75274,22.0,12.0
75274,30.0,12.0
75275,9.0,2.0
75276,39.0,10.0
75276,8.0,2.0
75277,13.0,12.0
75277,35.0,12.0
75278,9.0,2.0
75278,24.0,2.0
75279,34.0,6.0
75279,2.0,12.0
75280,25.0,12.0
75280,9.0,2.0
75281,8.0,2.0
75282,23.0,2.0
75283,31.0,2.0
75283,24.0,2.0
75285,24.0,2.0
75285,4.0,12.0
75286,9.0,2.0
75286,9.0,2.0
75287,31.0,2.0
75287,5.0,12.0
75288,24.0,2.0
75289,9.0,2.0
75289,9.0,2.0
75291,1.0,12.0
75291,8.0,2.0
75292,10.0,4.0
75292,2.0,12.0
75293,5.0,12.0
75294,24.0,2.0
75295,24.0,2.0
75296,33.0,9.0
75296,8.0,2.0
75297,22.0,12.0
75298,9.0,2.0
75299,4.0,12.0
75301,19.0,10.0
75302,1.0,12.0
75302,9.0,2.0
75303,31.0,2.0
75303,25.0,12.0
75304,23.0,2.0
75304,31.0,2.0
75305,8.0,2.0
75306,29.0,7.0
75306,22.0,12.0
75307,35.0,12.0
75308,25.0,12.0
75308,9.0,2.0
75309,33.0,9.0
75310,13.0,12.0
75310,2.0,12.0
75311,31.0,2.0
75312,9.0,2.0
75312,37.0,11.0
75313,23.0,2.0
75313,9.0,2.0
75314,31.0,2.0
75315,31.0,2.0
75315,8.0,2.0
75316,24.0,2.0
75317,23.0,2.0
75318,5.0,12.0
75319,35.0,12.0
75320,22.0,12.0
75320,24.0,2.0
75321,9.0,2.0
75321,4.0,12.0
75322,9.0,2.0
75324,24.0,2.0
75325,16.0,13.0
75325,27.0,6.0
75326,9.0,2.0
75326,21.0,2.0
75327,30.0,12.0
75328,35.0,12.0
75329,24.0,2.0
75329,13.0,12.0
75330,23.0,2.0
75330,14.0,6.0
75331,5.0,12.0
75332,31.0,2.0
75332,9.0,2.0
75334,21.0,2.0
75335,19.0,10.0
75335,4.0,12.0
75336,23.0,2.0
75336,35.0,12.0
75337,25.0,12.0
75338,15.0,5.0
75338,8.0,2.0
75339,23.0,2.0
75339,13.0,12.0
75340,31.0,2.0
75340,5.0,12.0
75341,13.0,12.0
75342,23.0,2.0
75343,31.0,2.0
75343,9.0,2.0
75344,24.0,2.0
75344,21.0,2.0
75345,8.0,2.0
75347,39.0,10.0
75347,9.0,2.0
75348,1.0,12.0
75348,8.0,2.0
75349,9.0,2.0
75350,21.0,2.0
75352,23.0,2.0
75352,24.0,2.0
75353,24.0,2.0
75353,12.0,10.0
75354,31.0,2.0
75354,35.0,12.0
75355,6.0,8.0
75355,8.0,2.0
75356,9.0,2.0
75357,24.0,2.0
75358,21.0,2.0
75359,2.0,12.0
75360,24.0,2.0
75361,9.0,2.0
75362,35.0,12.0
75363,23.0,2.0
75363,38.0,5.0
75364,31.0,2.0
75364,21.0,2.0
75365,24.0,2.0
75365,39.0,10.0
75366,23.0,2.0
75366,9.0,2.0
75367,2.0,12.0
75368,13.0,12.0
75368,21.0,2.0
75369,31.0,2.0
75369,24.0,2.0
75370,8.0,2.0
75371,3.0,3.0
75372,23.0,2.0
75373,24.0,2.0
75373,33.0,9.0
75374,22.0,12.0
75374,8.0,2.0
75375,25.0,12.0
75376,23.0,2.0
75376,4.0,12.0
75377,3.0,3.0
75378,9.0,2.0
75379,26.0,12.0
75380,31.0,2.0
75380,5.0,12.0
75381,39.0,10.0
75382,9.0,2.0
75383,31.0,2.0
75383,2.0,12.0
75384,35.0,12.0
75385,27.0,6.0
75385,8.0,2.0
75386,17.0,8.0
75386,4.0,12.0
75387,9.0,2.0
75388,1.0,12.0
75388,38.0,5.0
75389,29.0,7.0
75390,16.0,13.0
75391,9.0,2.0
75391,9.0,2.0
75393,13.0,12.0
75393,8.0,2.0
75394,23.0,2.0
75395,24.0,2.0
75395,33.0,9.0
75396,20.0,10.0
75397,36.0,6.0
75397,5.0,12.0
75398,23.0,2.0
75399,1.0,12.0
75399,8.0,2.0
75402,9.0,2.0
75403,35.0,12.0
75404,29.0,7.0
75405,9.0,2.0
75406,1.0,12.0
75406,24.0,2.0
75407,8.0,2.0
75409,25.0,12.0
75410,13.0,12.0
75410,2.0,12.0
75411,23.0,2.0
75411,9.0,2.0
75412,8.0,2.0
75414,21.0,2.0
75415,31.0,2.0
75416,34.0,6.0
75417,24.0,2.0
75417,9.0,2.0
75418,35.0,12.0
75419,9.0,2.0
75419,22.0,12.0
75420,13.0,12.0
75421,1.0,12.0
75422,7.0,3.0
75422,21.0,2.0
75423,24.0,2.0
75423,17.0,8.0
75424,2.0,12.0
75424,2.0,12.0
75425,31.0,2.0
75425,24.0,2.0
75426,21.0,2.0
75427,22.0,12.0
75427,4.0,12.0
75429,24.0,2.0
75429,21.0,2.0
75430,25.0,12.0
75430,35.0,12.0
75431,1.0,12.0
75431,8.0,2.0
75432,31.0,2.0
75432,2.0,12.0
75433,17.0,8.0
75435,14.0,6.0
75435,9.0,2.0
75437,22.0,12.0
75438,4.0,12.0
75439,9.0,2.0
75439,5.0,12.0
75440,23.0,2.0
75441,13.0,12.0
75441,30.0,12.0
75443,24.0,2.0
75444,9.0,2.0
75446,22.0,12.0
75446,2.0,12.0
75447,33.0,9.0
75448,9.0,2.0
75449,9.0,2.0
75451,24.0,2.0
75452,31.0,2.0
75452,17.0,8.0
75453,8.0,2.0
75454,22.0,12.0
75454,19.0,10.0
75455,4.0,12.0
75455,21.0,2.0
75456,23.0,2.0
75457,40.0,5.0
75457,8.0,2.0
75458,5.0,12.0
75459,23.0,2.0
75460,18.0,9.0
75460,8.0,2.0
75461,25.0,12.0
75462,1.0,12.0
75462,9.0,2.0
75463,24.0,2.0
75464,13.0,12.0
75464,24.0,2.0
75465,9.0,2.0
75465,35.0,12.0
75466,21.0,2.0
75467,24.0,2.0
75467,4.0,12.0
75469,9.0,2.0
75471,24.0,2.0
75472,31.0,2.0
75472,8.0,2.0
75473,23.0,2.0
75474,18.0,9.0
75475,29.0,7.0
75476,4.0,12.0
75477,8.0,2.0
75479,21.0,2.0
75480,19.0,10.0
75480,5.0,12.0
75481,24.0,2.0
75482,22.0,12.0
75482,35.0,12.0
75483,24.0,2.0
75483,21.0,2.0
75484,24.0,2.0
75485,31.0,2.0
75485,2.0,12.0
75486,9.0,2.0
75486,8.0,2.0
75487,24.0,2.0
75487,30.0,12.0
75488,4.0,12.0
75489,8.0,2.0
75490,23.0,2.0
75490,3.0,3.0
75491,32.0,6.0
75492,25.0,12.0
75492,24.0,2.0
75493,23.0,2.0
75493,21.0,2.0
75494,8.0,2.0
75495,9.0,2.0
75495,39.0,10.0
75496,24.0,2.0
75497,22.0,12.0
75497,19.0,10.0
75498,31.0,2.0
75499,23.0,2.0
75499,24.0,2.0
75500,1.0,12.0
75500,35.0,12.0
75501,24.0,2.0
75502,21.0,2.0
75502,24.0,2.0
75503,5.0,12.0
75504,35.0,12.0
75505,31.0,2.0
75505,21.0,2.0
75506,25.0,12.0
75507,23.0,2.0
75507,2.0,12.0
75509,22.0,12.0
75512,13.0,12.0
75513,23.0,2.0
75514,31.0,2.0
75515,1.0,12.0
75516,19.0,10.0
75516,4.0,12.0
75517,9.0,2.0
75517,24.0,2.0
75518,5.0,12.0
75519,13.0,12.0
75519,18.0,9.0
75520,23.0,2.0
75521,24.0,2.0
75521,11.0,10.0
75522,22.0,12.0
75523,9.0,2.0
75524,24.0,2.0
75525,31.0,2.0
75526,31.0,2.0
75526,39.0,10.0
75527,35.0,12.0
75528,24.0,2.0
75528,6.0,8.0
75529,3.0,3.0
75529,24.0,2.0
75530,39.0,10.0
75531,1.0,12.0
75531,2.0,12.0
75532,24.0,2.0
75533,13.0,12.0
75533,9.0,2.0
75535,40.0,5.0
75536,5.0,12.0
75537,35.0,12.0
75538,25.0,12.0
75538,24.0,2.0
75539,22.0,12.0
75540,24.0,2.0
75541,1.0,12.0
75541,30.0,12.0
75542,15.0,5.0
75543,31.0,2.0
75544,15.0,5.0
75545,23.0,2.0
75545,4.0,12.0
75546,26.0,12.0
75546,9.0,2.0
75547,25.0,12.0
75548,13.0,12.0
75548,38.0,5.0
75549,36.0,6.0
75549,21.0,2.0
75550,33.0,9.0
75551,27.0,6.0
75551,8.0,2.0
75552,3.0,3.0
75553,9.0,2.0
75554,17.0,8.0
75555,22.0,12.0
75555,21.0,2.0
75556,23.0,2.0
75557,31.0,2.0
75557,35.0,12.0
75558,1.0,12.0
75558,12.0,10.0
75559,5.0,12.0
75560,12.0,10.0
75560,24.0,2.0
75561,19.0,10.0
75562,5.0,12.0
75563,8.0,2.0
75564,23.0,2.0
75565,29.0,7.0
75566,21.0,2.0
75566,2.0,12.0
75567,19.0,10.0
75568,15.0,5.0
75569,13.0,12.0
75570,24.0,2.0
75570,31.0,2.0
75571,35.0,12.0
75571,9.0,2.0
75572,9.0,2.0
75572,4.0,12.0
75573,22.0,12.0
75573,8.0,2.0
75574,23.0,2.0
75574,7.0,3.0
75575,31.0,2.0
75575,5.0,12.0
75576,24.0,2.0
75576,26.0,12.0
75577,19.0,10.0
75578,31.0,2.0
75579,23.0,2.0
75580,24.0,2.0
75582,25.0,12.0
75582,9.0,2.0
75583,31.0,2.0
75583,23.0,2.0
75584,1.0,12.0
75584,24.0,2.0
75586,31.0,2.0
75587,13.0,12.0
75588,30.0,12.0
75589,7.0,3.0
75590,23.0,2.0
75590,35.0,12.0
75591,27.0,6.0
75591,9.0,2.0
75592,24.0,2.0
75593,1.0,12.0
75595,22.0,12.0
75595,21.0,2.0
75596,19.0,10.0
75596,8.0,2.0
75598,21.0,2.0
75599,31.0,2.0
75599,26.0,12.0
75600,1.0,12.0
75600,8.0,2.0
75601,33.0,9.0
75602,4.0,12.0
75603,37.0,11.0
75603,27.0,6.0
75604,24.0,2.0
75604,21.0,2.0
75605,31.0,2.0
75605,8.0,2.0
75606,1.0,12.0
75606,5.0,12.0
75607,13.0,12.0
75607,24.0,2.0
75608,24.0,2.0
75608,14.0,6.0
75609,31.0,2.0
75609,29.0,7.0
75610,39.0,10.0
75610,24.0,2.0
75611,24.0,2.0
75611,26.0,12.0
75612,23.0,2.0
75613,21.0,2.0
75613,21.0,2.0
75616,4.0,12.0
75617,22.0,12.0
75618,21.0,2.0
75619,16.0,13.0
75620,24.0,2.0
75620,5.0,12.0
75621,25.0,12.0
75621,24.0,2.0
75622,9.0,2.0
75623,13.0,12.0
75623,17.0,8.0
75624,23.0,2.0
75624,24.0,2.0
75626,35.0,12.0
75627,21.0,2.0
75628,31.0,2.0
75628,9.0,2.0
75629,8.0,2.0
75630,1.0,12.0
75630,2.0,12.0
75631,13.0,12.0
75631,15.0,5.0
75632,20.0,10.0
75633,32.0,6.0
75635,23.0,2.0
75635,9.0,2.0
75636,18.0,9.0
75636,4.0,12.0
75637,24.0,2.0
75637,24.0,2.0
75638,35.0,12.0
75638,21.0,2.0
